id,purchase_id,product_id,quantity,unit,unit_value,total_value,contract_value,observation,created_at,updated_at
3023,1219,2480,12,0,19.3999999999999986,232.800000000000011,0,,2016-06-20T18:30:52.660+00:00,2016-06-20T18:30:52.660+00:00
3024,1219,2481,30,0,21.5,645,0,,2016-06-20T18:30:52.663+00:00,2016-06-20T18:30:52.663+00:00
3025,1219,2482,34,0,35.8999999999999986,1220.59999999999991,0,,2016-06-20T18:30:52.665+00:00,2016-06-20T18:30:52.665+00:00
3026,1219,2483,8,0,30.2600000000000016,242.080000000000013,0,,2016-06-20T18:30:52.667+00:00,2016-06-20T18:30:52.667+00:00
3027,1219,2484,8,0,14.9600000000000009,119.680000000000007,0,,2016-06-20T18:30:52.669+00:00,2016-06-20T18:30:52.669+00:00
3028,1219,2485,5,0,44.2100000000000009,221.050000000000011,0,,2016-06-20T18:30:52.671+00:00,2016-06-20T18:30:52.671+00:00
3029,1219,2486,1,0,29.6900000000000013,29.6900000000000013,0,,2016-06-20T18:30:52.673+00:00,2016-06-20T18:30:52.673+00:00
3030,1219,2487,3,0,28.4100000000000001,85.230000000000004,0,,2016-06-20T18:30:52.676+00:00,2016-06-20T18:30:52.676+00:00
3031,1219,2488,9,0,21.5799999999999983,194.219999999999999,0,,2016-06-20T18:30:52.678+00:00,2016-06-20T18:30:52.678+00:00
3032,1219,2489,6,0,56.6400000000000006,339.839999999999975,0,,2016-06-20T18:30:52.682+00:00,2016-06-20T18:30:52.682+00:00
3033,1219,2490,5,0,44.2100000000000009,221.050000000000011,0,,2016-06-20T18:30:52.685+00:00,2016-06-20T18:30:52.685+00:00
3034,1219,2491,4,0,22.4400000000000013,89.7600000000000051,0,,2016-06-20T18:30:52.687+00:00,2016-06-20T18:30:52.687+00:00
3035,1219,2492,8,0,34.759999999999998,278.079999999999984,0,,2016-06-20T18:30:52.689+00:00,2016-06-20T18:30:52.689+00:00
3036,1219,2493,8,0,23.0199999999999996,184.159999999999997,0,,2016-06-20T18:30:52.691+00:00,2016-06-20T18:30:52.691+00:00
3037,1219,2494,2,0,24.5599999999999987,49.1199999999999974,0,,2016-06-20T18:30:52.693+00:00,2016-06-20T18:30:52.693+00:00
3038,1219,2495,3,0,33.4600000000000009,100.379999999999995,0,,2016-06-20T18:30:52.696+00:00,2016-06-20T18:30:52.696+00:00
3039,1219,2496,8,0,26.8399999999999999,214.719999999999999,0,,2016-06-20T18:30:52.698+00:00,2016-06-20T18:30:52.698+00:00
3040,1219,2497,9,0,28.4100000000000001,255.689999999999998,0,,2016-06-20T18:30:52.700+00:00,2016-06-20T18:30:52.700+00:00
3041,1219,2498,4,0,29.1999999999999993,116.799999999999997,0,,2016-06-20T18:30:52.703+00:00,2016-06-20T18:30:52.703+00:00
3042,1219,2499,2,0,53.5600000000000023,107.120000000000005,0,,2016-06-20T18:30:52.706+00:00,2016-06-20T18:30:52.706+00:00
3043,1219,2500,2,0,40.6799999999999997,81.3599999999999994,0,,2016-06-20T18:30:52.709+00:00,2016-06-20T18:30:52.709+00:00
3044,1219,2501,3,0,51.2899999999999991,153.870000000000005,0,,2016-06-20T18:30:52.712+00:00,2016-06-20T18:30:52.712+00:00
3045,1219,2502,3,0,22.4400000000000013,67.3199999999999932,0,,2016-06-20T18:30:52.715+00:00,2016-06-20T18:30:52.715+00:00
3046,1219,2503,3,0,20.0899999999999999,60.2700000000000031,0,,2016-06-20T18:30:52.718+00:00,2016-06-20T18:30:52.718+00:00
3047,1219,2504,3,0,20.4200000000000017,61.259999999999998,0,,2016-06-20T18:30:52.721+00:00,2016-06-20T18:30:52.721+00:00
3048,1219,2505,21,0,39.740000000000002,834.539999999999964,0,,2016-06-20T18:30:52.723+00:00,2016-06-20T18:30:52.723+00:00
3049,1219,2506,3,0,36.1300000000000026,108.390000000000001,0,,2016-06-20T18:30:52.725+00:00,2016-06-20T18:30:52.725+00:00
3050,1219,2507,3,0,43.1199999999999974,129.360000000000014,0,,2016-06-20T18:30:52.727+00:00,2016-06-20T18:30:52.727+00:00
3051,1219,2508,12,0,46.4600000000000009,557.519999999999982,0,,2016-06-20T18:30:52.729+00:00,2016-06-20T18:30:52.729+00:00
3052,1220,660,10,0,21,210,0,,2016-06-21T13:58:38.245+00:00,2016-06-21T13:58:38.245+00:00
3053,1221,2510,1,0,1820,1820,0,,2016-06-21T14:00:12.132+00:00,2016-06-21T14:00:12.132+00:00
3054,1222,2511,8,0,40,320,0,,2016-06-21T17:09:47.050+00:00,2016-06-21T17:09:47.050+00:00
3055,1223,58,2,0,65,130,0,,2016-06-21T17:16:40.749+00:00,2016-06-21T17:16:40.749+00:00
3056,1224,2020,1,0,7686,7686,8000,,2016-06-21T17:18:37.038+00:00,2016-06-21T17:18:37.038+00:00
3057,1225,2020,1,0,966.610000000000014,966.610000000000014,0,,2016-06-21T17:20:32.009+00:00,2016-06-21T17:20:32.009+00:00
3058,1226,2052,1,0,75,75,0,,2016-06-21T17:22:18.296+00:00,2016-06-21T17:22:18.296+00:00
3059,1227,2052,1,0,75,75,0,,2016-06-21T17:25:39.192+00:00,2016-06-21T17:25:39.192+00:00
3060,1228,2052,1,0,250,250,0,,2016-06-21T17:40:47.292+00:00,2016-06-21T17:40:47.292+00:00
3061,1229,2052,1,0,250,250,0,,2016-06-21T17:42:04.110+00:00,2016-06-21T17:42:04.110+00:00
3062,1230,2052,1,0,250,250,0,,2016-06-21T17:43:23.938+00:00,2016-06-21T17:43:23.938+00:00
3063,1231,2052,1,0,250,250,0,,2016-06-21T17:44:48.706+00:00,2016-06-21T17:44:48.706+00:00
3064,1232,2052,1,0,250,250,0,,2016-06-21T17:44:49.464+00:00,2016-06-21T17:44:49.464+00:00
3065,1233,2512,16,0,3.79999999999999982,60.7999999999999972,0,,2016-06-21T18:48:35.648+00:00,2016-06-21T18:48:35.648+00:00
3066,1233,1656,147,0,3.79999999999999982,558.600000000000023,0,,2016-06-21T18:48:35.651+00:00,2016-06-21T18:48:35.651+00:00
3067,1233,1657,120,0,3.79999999999999982,456,0,,2016-06-21T18:48:35.655+00:00,2016-06-21T18:48:35.655+00:00
3068,1234,1991,100,0,3.60000000000000009,360,0,,2016-06-21T18:51:09.108+00:00,2016-06-21T18:51:09.108+00:00
3069,1234,1992,115,0,3.56000000000000005,409.399999999999977,0,,2016-06-21T18:51:09.112+00:00,2016-06-21T18:51:09.112+00:00
3070,1235,156,85,0,3.60999999999999988,306.850000000000023,0,,2016-06-21T18:53:02.541+00:00,2016-06-21T18:53:02.541+00:00
3071,1236,2050,5,0,12,60,0,,2016-06-22T17:16:33.688+00:00,2016-06-22T17:16:33.688+00:00
3072,1237,2513,2,0,120,240,0,,2016-06-22T17:19:59.217+00:00,2016-06-22T17:19:59.217+00:00
3073,1237,2514,2,0,40,80,0,,2016-06-22T17:19:59.219+00:00,2016-06-22T17:19:59.219+00:00
3074,1238,2515,2,0,34.2800000000000011,68.5600000000000023,0,,2016-06-22T17:23:33.751+00:00,2016-06-22T17:23:33.751+00:00
3075,1239,2516,5,0,22,110,0,,2016-06-23T17:59:27.423+00:00,2016-06-23T17:59:27.423+00:00
3076,1240,2525,1,0,1350,1350,0,,2016-06-28T12:34:17.943+00:00,2016-06-28T12:34:17.943+00:00
3077,1241,2526,1,0,237,237,0,,2016-06-28T12:51:15.776+00:00,2016-06-28T12:51:15.776+00:00
3078,1242,2527,1,0,695,695,792.42999999999995,,2016-06-28T13:39:40.605+00:00,2016-06-28T13:40:32.403+00:00
3079,1243,2306,1,0,665,665,758.230000000000018,,2016-06-28T13:43:01.530+00:00,2016-06-28T13:43:01.530+00:00
3080,1243,1781,3,0,30.1000000000000014,90.2999999999999972,0,,2016-06-28T13:43:01.533+00:00,2016-06-28T13:43:01.533+00:00
3081,1243,2528,1,0,25,25,0,,2016-06-28T13:43:01.537+00:00,2016-06-28T13:43:01.537+00:00
3082,1244,2529,1,0,189,189,189,,2016-06-28T14:38:56.867+00:00,2016-06-28T14:38:56.867+00:00
3083,1245,2530,1,0,244.939999999999998,244.939999999999998,689.600000000000023,,2016-06-28T17:17:35.807+00:00,2016-06-28T17:17:35.807+00:00
3084,1246,2531,1,0,120,120,689.600000000000023,,2016-06-28T17:45:05.919+00:00,2016-06-28T17:45:05.919+00:00
3085,1246,2532,1,0,295,295,281.509999999999991,,2016-06-28T17:45:05.923+00:00,2016-06-28T17:45:05.923+00:00
3086,1247,2533,1,0,165,165,0,,2016-06-28T17:47:51.348+00:00,2016-06-28T17:47:51.348+00:00
3087,1248,2150,1,0,580,580,661.309999999999945,,2016-06-28T17:51:52.930+00:00,2016-06-28T17:51:52.930+00:00
3088,1248,2527,1,0,650,650,741.129999999999995,,2016-06-28T17:51:52.932+00:00,2016-06-28T17:51:52.932+00:00
3089,1249,1798,10,0,42.7999999999999972,428,0,,2016-06-28T17:53:28.827+00:00,2016-06-28T17:53:28.827+00:00
3090,1250,2534,1,0,202.159999999999997,202.159999999999997,230.5,,2016-06-28T17:55:59.889+00:00,2016-06-28T17:55:59.889+00:00
3091,1251,433,1,0,102.670000000000002,102.670000000000002,117.060000000000002,,2016-06-28T17:58:25.206+00:00,2016-06-28T17:58:25.206+00:00
3092,1252,2535,6,0,3.08999999999999986,18.5399999999999991,0,,2016-06-28T18:03:45.228+00:00,2016-06-28T18:03:45.228+00:00
3093,1252,433,1,0,95,95,108.310000000000002,,2016-06-28T18:03:45.231+00:00,2016-06-28T18:03:45.231+00:00
3098,1254,2538,2,0,70.6899999999999977,141.379999999999995,141.379999999999995,,2016-06-28T18:09:18.172+00:00,2016-06-28T18:09:18.172+00:00
3099,1255,2539,5,0,8.33000000000000007,41.6499999999999986,0,,2016-06-28T18:13:03.621+00:00,2016-06-28T18:13:03.621+00:00
3100,1255,2097,3,0,15.4100000000000001,46.2299999999999969,0,,2016-06-28T18:13:03.623+00:00,2016-06-28T18:13:03.623+00:00
3101,1255,2540,100,0,0.0599999999999999978,6,0,,2016-06-28T18:13:04.176+00:00,2016-06-28T18:13:04.176+00:00
3102,1255,2541,50,0,0.119999999999999996,6,0,,2016-06-28T18:13:04.180+00:00,2016-06-28T18:13:04.180+00:00
3103,1255,2542,50,0,0.0899999999999999967,4.5,0,,2016-06-28T18:13:04.182+00:00,2016-06-28T18:13:04.182+00:00
3105,1257,855,1,0,80,80,0,,2016-06-28T18:15:39.993+00:00,2016-06-28T18:15:39.993+00:00
3112,1258,2548,14,0,16.5599999999999987,231.840000000000003,293.240000000000009,,2016-06-28T19:12:18.511+00:00,2016-06-28T19:12:18.511+00:00
3104,1256,2543,62,0,36,2232,2232,,2016-06-28T18:14:40.129+00:00,2016-07-04T18:06:34.270+00:00
3094,1253,2278,6,0,12.8300000000000001,76.980000000000004,0,,2016-06-28T18:06:46.365+00:00,2016-06-28T18:06:46.365+00:00
3095,1253,861,3,0,7.78000000000000025,23.3399999999999999,0,,2016-06-28T18:06:46.368+00:00,2016-06-28T18:06:46.368+00:00
3096,1253,2536,3,0,13.4800000000000004,40.4399999999999977,0,,2016-06-28T18:06:46.371+00:00,2016-06-28T18:06:46.371+00:00
3097,1253,2537,1,0,87.8499999999999943,87.8499999999999943,100.159999999999997,,2016-06-28T18:06:46.373+00:00,2016-06-28T18:06:46.373+00:00
3109,1258,514,1,0,184,184,209.789999999999992,,2016-06-28T18:32:19.082+00:00,2016-06-28T18:32:19.082+00:00
3110,1258,2547,2,0,140.419999999999987,280.839999999999975,320.20999999999998,,2016-06-28T18:32:19.084+00:00,2016-06-28T18:32:19.084+00:00
3111,1259,2521,6,0,102,612,1986,,2016-06-28T18:34:04.554+00:00,2016-06-28T18:34:04.554+00:00
3108,1258,2546,40,0,6.78000000000000025,271.199999999999989,1120.79999999999995,,2016-06-28T18:32:19.080+00:00,2016-06-28T19:12:18.495+00:00
3107,1258,2545,20,0,5.53000000000000025,110.599999999999994,254.400000000000006,,2016-06-28T18:32:19.078+00:00,2016-06-28T19:12:18.502+00:00
3106,1258,2544,20,0,6.53000000000000025,130.599999999999994,431.399999999999977,,2016-06-28T18:32:19.076+00:00,2016-06-28T19:12:18.508+00:00
3113,1260,2551,1,0,325,325,0,,2016-06-30T13:38:15.121+00:00,2016-06-30T13:38:15.121+00:00
3114,1261,1648,4,0,118,472,0,,2016-06-30T13:48:25.059+00:00,2016-06-30T13:48:25.059+00:00
3115,1262,2552,1,0,650,650,0,,2016-06-30T17:20:17.821+00:00,2016-06-30T17:20:17.821+00:00
3116,1263,2553,10,0,17.8999999999999986,179,0,,2016-06-30T17:27:41.036+00:00,2016-06-30T17:27:41.036+00:00
3117,1264,2554,2,0,55.0200000000000031,110.040000000000006,0,,2016-06-30T17:29:24.471+00:00,2016-06-30T17:29:24.471+00:00
3118,1265,2555,1,0,137.340000000000003,137.340000000000003,0,,2016-06-30T17:34:15.931+00:00,2016-06-30T17:34:15.931+00:00
3119,1266,2556,1,0,169.469999999999999,169.469999999999999,0,,2016-06-30T17:36:13.604+00:00,2016-06-30T17:36:13.604+00:00
3120,1267,2557,3,0,118,354,0,,2016-06-30T17:46:46.764+00:00,2016-06-30T17:46:46.764+00:00
3121,1268,2325,6,0,47.5,285,0,,2016-06-30T17:48:12.583+00:00,2016-06-30T17:48:12.583+00:00
3122,1269,2325,14,0,47.5,665,0,,2016-06-30T17:49:16.152+00:00,2016-06-30T17:49:16.152+00:00
3123,1270,2325,4,0,47.5,190,0,,2016-06-30T17:50:38.939+00:00,2016-06-30T17:50:38.939+00:00
3124,1271,2325,5,0,47.5,237.5,0,,2016-06-30T17:51:45.671+00:00,2016-06-30T17:51:45.671+00:00
3125,1272,2558,1,0,440,440,501.680000000000007,,2016-06-30T18:08:07.403+00:00,2016-06-30T18:08:07.403+00:00
3126,1273,865,5,0,69.9200000000000017,349.600000000000023,0,,2016-06-30T18:31:17.340+00:00,2016-06-30T18:31:17.340+00:00
3127,1273,2559,2,0,14.9600000000000009,29.9200000000000017,0,,2016-06-30T18:31:17.345+00:00,2016-06-30T18:31:17.345+00:00
3128,1273,869,6,0,19.7100000000000009,118.260000000000005,0,,2016-06-30T18:31:17.354+00:00,2016-06-30T18:31:17.354+00:00
3129,1273,875,2,0,18.6600000000000001,37.3200000000000003,0,,2016-06-30T18:31:17.362+00:00,2016-06-30T18:31:17.362+00:00
3130,1274,2020,1,0,1332.83999999999992,1332.83999999999992,0,,2016-06-30T18:45:30.393+00:00,2016-06-30T18:45:30.393+00:00
3132,1276,2560,15,0,16.2899999999999991,244.349999999999994,0,,2016-06-30T18:57:57.678+00:00,2016-06-30T18:57:57.678+00:00
3133,1276,2561,3,0,10.1099999999999994,30.3299999999999983,0,,2016-06-30T18:57:57.682+00:00,2016-06-30T18:57:57.682+00:00
3134,1277,2554,2,0,57.7800000000000011,115.560000000000002,0,,2016-06-30T19:00:59.759+00:00,2016-06-30T19:00:59.759+00:00
3135,1277,2562,1,0,14.1899999999999995,14.1899999999999995,0,,2016-06-30T19:00:59.763+00:00,2016-06-30T19:00:59.763+00:00
3136,1277,2563,6,0,5.86000000000000032,35.1599999999999966,0,,2016-06-30T19:00:59.768+00:00,2016-06-30T19:00:59.768+00:00
3137,1277,2564,20,0,0.489999999999999991,9.80000000000000071,0,,2016-06-30T19:00:59.774+00:00,2016-06-30T19:00:59.774+00:00
3138,1278,2553,5,0,17.8999999999999986,89.5,0,,2016-06-30T19:09:31.798+00:00,2016-06-30T19:09:31.798+00:00
3139,1278,2069,1,0,15.8000000000000007,15.8000000000000007,0,,2016-06-30T19:09:31.802+00:00,2016-06-30T19:09:31.802+00:00
3140,1279,972,40,0,3.79999999999999982,152,0,,2016-06-30T19:15:18.281+00:00,2016-06-30T19:15:18.281+00:00
3141,1279,2076,3,3,85.2000000000000028,255.599999999999994,0,,2016-06-30T19:15:18.284+00:00,2016-06-30T19:15:18.284+00:00
3142,1279,542,48,0,1.80000000000000004,86.4000000000000057,0,,2016-06-30T19:15:18.289+00:00,2016-06-30T19:15:18.289+00:00
3143,1279,408,11,0,13.4000000000000004,147.400000000000006,0,,2016-06-30T19:15:18.293+00:00,2016-06-30T19:15:18.293+00:00
3144,1279,764,3,0,33.5,100.5,0,,2016-06-30T19:15:18.296+00:00,2016-06-30T19:15:18.296+00:00
3145,1279,2565,10,0,7.90000000000000036,79,0,,2016-06-30T19:15:18.299+00:00,2016-06-30T19:15:18.299+00:00
3146,1280,661,1,0,653,653,0,,2016-06-30T19:16:46.137+00:00,2016-06-30T19:16:46.137+00:00
3147,1281,2566,100,0,3.99000000000000021,399,0,,2016-06-30T19:18:32.821+00:00,2016-06-30T19:18:32.821+00:00
3148,1281,2567,4,0,3.93000000000000016,15.7200000000000006,0,,2016-06-30T19:18:32.825+00:00,2016-06-30T19:18:32.825+00:00
3149,1281,2568,1,0,13.5,13.5,0,,2016-06-30T19:18:32.830+00:00,2016-06-30T19:18:32.830+00:00
3150,1282,2088,2,0,65,130,0,,2016-06-30T19:20:41.341+00:00,2016-06-30T19:20:41.341+00:00
3151,1283,1116,5,0,12,60,0,,2016-06-30T19:21:59.340+00:00,2016-06-30T19:21:59.340+00:00
3152,1284,2569,1,0,475,475,475,,2016-06-30T19:23:24.541+00:00,2016-06-30T19:23:24.541+00:00
3153,1285,2570,1,0,320,320,0,,2016-06-30T19:25:02.683+00:00,2016-06-30T19:25:02.683+00:00
3154,1286,1131,1,0,110,110,0,,2016-06-30T19:27:59.595+00:00,2016-06-30T19:27:59.595+00:00
3155,1286,2570,1,0,295,295,0,,2016-06-30T19:27:59.603+00:00,2016-06-30T19:27:59.603+00:00
3156,1287,2571,1,0,570,570,0,,2016-06-30T19:30:25.703+00:00,2016-06-30T19:30:25.703+00:00
3157,1288,1597,8,0,48,384,0,,2016-06-30T19:34:32.663+00:00,2016-06-30T19:34:32.663+00:00
3158,1289,1597,10,0,48,480,0,,2016-06-30T19:36:22.811+00:00,2016-06-30T19:36:22.811+00:00
3159,1290,2572,1,0,275,275,0,,2016-06-30T19:37:57.968+00:00,2016-06-30T19:37:57.968+00:00
3160,1291,2083,5,0,38.5600000000000023,196.659999999999997,392,,2016-06-30T19:39:38.416+00:00,2016-06-30T19:39:38.416+00:00
3161,1291,2154,1,0,91,91,0,,2016-06-30T19:39:38.421+00:00,2016-06-30T19:39:38.421+00:00
3162,1292,2156,3,0,116.140000000000001,348.420000000000016,0,,2016-06-30T19:44:11.184+00:00,2016-06-30T19:44:11.184+00:00
3163,1292,2573,3,0,68.6200000000000045,205.860000000000014,0,,2016-06-30T19:44:11.189+00:00,2016-06-30T19:44:11.189+00:00
3164,1292,1795,2,0,12.0800000000000001,24.1600000000000001,0,,2016-06-30T19:44:11.193+00:00,2016-06-30T19:44:11.193+00:00
3165,1292,1671,2,0,24.0100000000000016,48.0200000000000031,0,,2016-06-30T19:44:11.197+00:00,2016-06-30T19:44:11.197+00:00
3166,1292,669,3,0,26.7199999999999989,80.1599999999999966,0,,2016-06-30T19:44:11.200+00:00,2016-06-30T19:44:11.200+00:00
3167,1292,2574,2,0,59.8299999999999983,119.659999999999997,136.430000000000007,,2016-06-30T19:44:11.211+00:00,2016-06-30T19:44:11.211+00:00
3168,1293,129,7,0,25,175,0,,2016-06-30T20:15:40.272+00:00,2016-06-30T20:15:40.272+00:00
3169,1294,2575,2,0,190,380,433.269999999999982,,2016-06-30T20:21:10.391+00:00,2016-06-30T20:21:10.391+00:00
3170,1294,953,3,0,73,219,0,,2016-06-30T20:21:10.409+00:00,2016-06-30T20:21:10.409+00:00
3171,1295,2576,20,0,78,1560,0,,2016-07-01T16:57:31.391+00:00,2016-07-01T16:57:31.391+00:00
3172,1295,2577,10,0,135,1350,0,,2016-07-01T16:57:31.402+00:00,2016-07-01T16:57:31.402+00:00
3173,1295,2578,50,0,28,1400,0,,2016-07-01T16:57:31.405+00:00,2016-07-01T16:57:31.405+00:00
3174,1295,2579,3,3,390,1170,0,,2016-07-01T16:57:31.407+00:00,2016-07-01T16:57:31.407+00:00
3175,1296,2580,100,0,7.5,750,0,,2016-07-01T17:01:07.321+00:00,2016-07-01T17:01:07.321+00:00
3176,1296,2581,60,0,14,840,0,,2016-07-01T17:01:07.324+00:00,2016-07-01T17:01:07.324+00:00
3179,1296,2584,180,0,9.5,1710,0,,2016-07-01T17:01:07.333+00:00,2016-07-01T17:01:07.333+00:00
3180,1297,2585,100,0,4.5,450,0,,2016-07-01T17:03:47.594+00:00,2016-07-01T17:03:47.594+00:00
3181,1297,2586,100,0,9.5,950,0,,2016-07-01T17:03:47.597+00:00,2016-07-01T17:03:47.597+00:00
3182,1297,2587,5,0,20,100,0,,2016-07-01T17:03:47.599+00:00,2016-07-01T17:03:47.599+00:00
3183,1298,2588,20,0,62,1240,0,,2016-07-01T17:07:00.687+00:00,2016-07-01T17:07:00.687+00:00
3131,1275,2020,1,0,1428.81999999999994,1428.81999999999994,3000,,2016-06-30T18:50:36.127+00:00,2016-07-04T18:07:07.639+00:00
3184,1298,2576,20,0,78,1560,0,,2016-07-01T17:07:00.690+00:00,2016-07-01T17:07:00.690+00:00
3185,1298,2589,10,0,135,1350,0,,2016-07-01T17:07:00.693+00:00,2016-07-01T17:07:00.693+00:00
3186,1298,2590,50,0,28,1400,0,,2016-07-01T17:07:00.694+00:00,2016-07-01T17:07:00.694+00:00
3188,1298,2587,10,0,20,200,0,,2016-07-01T17:07:00.703+00:00,2016-07-01T17:07:00.703+00:00
3189,1298,2592,40,0,25,1000,0,,2016-07-01T17:07:00.705+00:00,2016-07-01T17:07:00.705+00:00
3187,1298,2591,60,0,17,1020,0,,2016-07-01T17:07:00.701+00:00,2016-07-01T17:11:44.670+00:00
3190,1299,2593,20,0,156,3120,0,,2016-07-01T17:09:14.835+00:00,2016-07-01T17:09:14.835+00:00
3191,1299,2588,25,0,62,1550,0,,2016-07-01T17:09:14.838+00:00,2016-07-01T17:09:14.838+00:00
3192,1299,2585,500,0,4.5,2250,0,,2016-07-01T17:09:14.841+00:00,2016-07-01T17:09:14.841+00:00
3193,1299,2594,31,0,10,310,0,,2016-07-01T17:09:14.844+00:00,2016-07-01T17:09:14.844+00:00
3178,1296,2583,40,0,44,1760,0,,2016-07-01T17:01:07.330+00:00,2016-07-01T17:14:30.590+00:00
3194,1296,2595,1,0,110,110,0,,2016-07-01T17:14:30.593+00:00,2016-07-01T17:14:30.593+00:00
3177,1296,2582,50,0,26,1300,0,,2016-07-01T17:01:07.327+00:00,2016-07-01T17:16:08.834+00:00
3196,1295,2596,5,3,610,3050,0,,2016-07-01T17:18:20.065+00:00,2016-07-01T17:18:20.065+00:00
3197,1300,2606,2,0,8,16,0,,2016-07-07T18:45:22.479+00:00,2016-07-07T18:45:22.479+00:00
3198,1300,2607,2,0,13.3100000000000005,26.620000000000001,0,,2016-07-07T18:45:22.495+00:00,2016-07-07T18:45:22.495+00:00
3199,1300,2608,2,0,85,170,0,,2016-07-07T18:45:22.500+00:00,2016-07-07T18:45:22.500+00:00
3200,1301,2609,1,0,5818.69999999999982,5818.69999999999982,0,,2016-07-07T18:51:32.385+00:00,2016-07-07T18:51:32.385+00:00
3201,1302,2610,3,0,155,465,0,,2016-07-07T19:50:21.675+00:00,2016-07-07T19:50:21.675+00:00
3202,1303,1656,83,0,3.56000000000000005,295.480000000000018,0,,2016-07-08T18:00:34.932+00:00,2016-07-08T18:00:34.932+00:00
3203,1303,1657,60,0,3.56000000000000005,213.599999999999994,0,,2016-07-08T18:00:34.948+00:00,2016-07-08T18:00:34.948+00:00
3204,1303,2612,20,0,3.50999999999999979,70.2000000000000028,0,,2016-07-08T18:00:34.961+00:00,2016-07-08T18:00:34.961+00:00
3205,1304,2047,86,0,3.56000000000000005,307.939999999999998,0,,2016-07-08T18:03:08.155+00:00,2016-07-08T18:03:08.155+00:00
3206,1304,1993,60,0,3.56000000000000005,213.599999999999994,0,,2016-07-08T18:03:08.185+00:00,2016-07-08T18:03:08.185+00:00
3207,1304,1433,10,0,3.56000000000000005,35.6000000000000014,0,,2016-07-08T18:03:08.210+00:00,2016-07-08T18:03:08.210+00:00
3208,1305,156,40,0,3.56000000000000005,144.610000000000014,0,,2016-07-08T18:04:34.723+00:00,2016-07-08T18:04:34.723+00:00
3209,1304,1991,120,0,3.56000000000000005,427.199999999999989,0,,2016-07-08T18:06:41.943+00:00,2016-07-08T18:06:41.943+00:00
3210,1306,2614,3,0,231,693,790.149999999999977,,2016-07-08T18:15:11.516+00:00,2016-07-08T18:41:06.589+00:00
3211,1307,2615,1,0,340,340,0,,2016-07-12T18:54:29.347+00:00,2016-07-12T18:54:29.347+00:00
3212,1307,2616,1,0,1150,1150,0,,2016-07-12T18:54:29.415+00:00,2016-07-12T18:54:29.415+00:00
3213,1308,2617,2,0,30.1400000000000006,60.2800000000000011,0,,2016-07-12T19:44:39.195+00:00,2016-07-12T19:44:39.195+00:00
3214,1309,1260,2,0,14,28,0,,2016-07-13T18:10:59.448+00:00,2016-07-13T18:10:59.448+00:00
3215,1309,2618,2,0,19,38,0,,2016-07-13T18:10:59.560+00:00,2016-07-13T18:10:59.560+00:00
3216,1309,2619,2,0,19,38,0,,2016-07-13T18:10:59.567+00:00,2016-07-13T18:10:59.567+00:00
3217,1309,2620,2,0,17,34,0,,2016-07-13T18:10:59.572+00:00,2016-07-13T18:10:59.572+00:00
3218,1309,2602,4,0,87,348,0,,2016-07-13T18:10:59.577+00:00,2016-07-13T18:10:59.577+00:00
3219,1309,2599,3,0,68,204,0,,2016-07-13T18:10:59.582+00:00,2016-07-13T18:10:59.582+00:00
3220,1309,2621,4,0,116,464,0,,2016-07-13T18:10:59.589+00:00,2016-07-13T18:10:59.589+00:00
3221,1310,2622,1,0,43.9399999999999977,43.9399999999999977,0,,2016-07-13T18:42:06.468+00:00,2016-07-13T18:42:06.468+00:00
3222,1310,2069,1,0,20.4400000000000013,20.4400000000000013,0,,2016-07-13T18:42:06.494+00:00,2016-07-13T18:42:06.494+00:00
3223,1310,2623,1,0,6.33999999999999986,6.33999999999999986,0,,2016-07-13T18:42:06.504+00:00,2016-07-13T18:42:06.504+00:00
3224,1311,2624,1,0,138.550000000000011,138.550000000000011,138.550000000000011,,2016-07-19T17:40:15.644+00:00,2016-07-19T17:40:15.644+00:00
3225,1312,2625,1,0,120,120,0,,2016-07-19T17:42:56.918+00:00,2016-07-19T17:42:56.918+00:00
3226,1312,2626,1,0,45,45,0,,2016-07-19T17:42:56.942+00:00,2016-07-19T17:42:56.942+00:00
3227,1313,708,1,0,1250,1250,0,,2016-07-19T17:55:01.399+00:00,2016-07-19T17:55:01.399+00:00
3228,1313,2627,1,0,260,260,0,,2016-07-19T17:55:01.420+00:00,2016-07-19T17:55:01.420+00:00
3229,1314,2628,1,0,130,130,130,,2016-07-19T18:05:52.475+00:00,2016-07-19T18:05:52.475+00:00
3231,1315,2629,122,0,23,2806,0,,2016-07-19T18:30:34.328+00:00,2016-07-19T18:30:34.328+00:00
3230,1315,1638,122,0,35,4270,0,,2016-07-19T18:30:34.288+00:00,2016-07-19T18:31:55.978+00:00
3232,1316,1657,90,0,3.56000000000000005,320.399999999999977,0,,2016-07-20T17:22:29.434+00:00,2016-07-20T17:22:29.434+00:00
3233,1316,1656,140,0,3.56000000000000005,499.399999999999977,0,,2016-07-20T17:22:29.447+00:00,2016-07-20T17:22:29.447+00:00
3234,1316,2630,6,0,3.56000000000000005,21.3599999999999994,0,,2016-07-20T17:22:29.452+00:00,2016-07-20T17:22:29.452+00:00
3235,1317,156,50,0,3.56000000000000005,180.419999999999987,0,,2016-07-20T17:23:27.064+00:00,2016-07-20T17:23:27.064+00:00
3236,1318,1991,80,0,3.56000000000000005,284.800000000000011,0,,2016-07-20T17:24:42.144+00:00,2016-07-20T17:24:42.144+00:00
